TrialStart,S1_PlanTime,S2_PlanTime,S1_MoveTime,S2_MoveTime,S1_NMoves,S2_NMoves,TimeTarget,TimeNonTarget,NTargets,S1_MoveSTD,S2_MoveSTD,Feedback,Accuracy,Signal
1443900.0,6318.9,725.5,9936.0,3484.0,13,6,1380.1,379.9,5,3164.2,1031.9,1,1,10.0
1468400.0,2945.3,3328.0,2792.0,7848.0,6,11,1488.3,276.45,4,882.03,2608.5,1,1,10.0
1489300.0,2402.2,571.8,4560.0,952.0,6,3,1620.4,314.4,2,1542.0,318.05,1,1,10.0
1501400.0,1554.4,1617.6,2352.0,4572.0,2,5,3548.9,262.37,1,520.43,1760.7,1,1,1.0
1515800.0,3028.4,419.5,6936.0,1856.0,12,6,1070.5,335.73,4,2159.8,571.62,1,1,10.0
1532200.0,1363.7,792.4,2376.0,7980.0,6,11,1533.0,274.02,4,737.38,2760.8,1,1,10.0
1548600.0,2921.8,439.2,5128.0,1100.0,9,4,1540.5,285.17,2,1769.9,367.21,1,1,10.0
1562300.0,3942.7,1948.6,864.0,5880.0,2,5,4880.9,258.37,1,345.07,2337.8,1,1,1.0
1579000.0,6140.5,746.2,4016.0,1229.2,8,4,1001.1,316.34,2,1361.5,407.68,1,1,10.0
1595400.0,1077.1,2116.8,1080.0,4544.0,3,5,3522.1,269.97,1,388.17,2111.4,1,1,1.0
