TimeOfDay	Time	Pulse	Skin Conductance	Heart Rate
21:25:43.840	195.17	-0.0712091	349.863	139.535
21:25:43.850	195.18	-0.0168967	349.863	139.535
21:25:43.860	195.19	0.0109718	349.863	139.535
21:25:43.870	195.2	0.0064988	349.862	139.535
21:25:43.880	195.21	-0.00173211	349.862	139.535
21:25:43.890	195.22	0.00652761	349.862	139.535
21:25:43.900	195.23	0.00666476	349.862	139.535
21:25:43.910	195.24	0.00142108	349.862	139.535
21:25:43.920	195.25	0.0510028	349.862	139.535
21:25:43.930	195.26	0.0298485	349.862	139.535
21:25:43.940	195.27	-0.0395642	349.861	139.535
21:25:43.950	195.28	0.0154911	349.861	139.535
21:25:43.960	195.29	0.0350697	349.861	139.535
21:25:43.970	195.3	-0.0799574	349.861	139.535
21:25:43.980	195.31	-0.162731	349.861	139.535
21:25:43.990	195.32	-0.16389	349.861	139.535
21:25:44.000	195.33	-0.122029	349.861	139.535
21:25:44.010	195.34	0.0102614	349.861	139.535
21:25:44.020	195.35	0.0861934	349.861	139.535
21:25:44.030	195.36	0.147238	349.86	139.535
21:25:44.040	195.37	0.257593	349.86	666.667
21:25:44.050	195.38	0.244678	349.86	666.667
21:25:44.060	195.39	0.0674649	349.86	666.667
21:25:44.070	195.4	-0.0229813	349.86	666.667
21:25:44.080	195.41	0.00339926	349.86	666.667
21:25:44.090	195.42	0.0235919	349.86	666.667
21:25:44.100	195.43	0.04108	349.86	666.667
21:25:44.110	195.44	0.0981876	349.86	666.667
21:25:44.120	195.45	0.163919	349.86	666.667
21:25:44.130	195.46	0.196301	349.86	666.667
21:25:44.140	195.47	0.165701	349.859	666.667
21:25:44.150	195.48	0.101703	349.859	666.667
21:25:44.160	195.49	0.0943251	349.859	666.667
21:25:44.170	195.5	0.108104	349.859	666.667
21:25:44.180	195.51	0.109083	349.859	666.667
21:25:44.190	195.52	0.147843	349.859	666.667
21:25:44.200	195.53	0.248976	349.859	666.667
21:25:44.210	195.54	0.354061	349.859	666.667
21:25:44.220	195.55	0.366888	349.859	92.3077
21:25:44.230	195.56	0.319782	349.859	92.3077
21:25:44.240	195.57	0.284574	349.859	92.3077
21:25:44.250	195.58	0.224973	349.859	92.3077
21:25:44.260	195.59	0.11394	349.859	92.3077
21:25:44.270	195.6	0.0750847	349.859	92.3077
21:25:44.280	195.61	0.0702388	349.859	92.3077
21:25:44.290	195.62	0.0146962	349.859	92.3077
21:25:44.300	195.63	-0.0163471	349.859	92.3077
21:25:44.310	195.64	-0.0412166	349.859	92.3077
21:25:44.320	195.65	-0.0658737	349.859	92.3077
21:25:44.330	195.66	-0.060953	349.859	92.3077
21:25:44.340	195.67	-0.0848346	349.859	92.3077
21:25:44.350	195.68	-0.0544918	349.859	92.3077
21:25:44.360	195.69	-0.0284086	349.859	92.3077
21:25:44.370	195.7	-0.0618506	349.859	92.3077
21:25:44.380	195.71	-0.172726	349.859	92.3077
21:25:44.390	195.72	-0.208064	349.859	92.3077
21:25:44.400	195.73	-0.268529	349.859	92.3077
21:25:44.410	195.74	-0.290012	349.858	92.3077
21:25:44.420	195.75	-0.318178	349.858	92.3077
21:25:44.430	195.76	-0.227419	349.858	92.3077
21:25:44.440	195.77	-0.176141	349.858	92.3077
21:25:44.450	195.78	-0.0860562	349.858	92.3077
21:25:44.460	195.79	-0.0410285	349.858	92.3077
21:25:44.470	195.8	0.029686	349.858	92.3077
21:25:44.480	195.81	0.0253606	349.858	92.3077
21:25:44.490	195.82	0.0258136	349.858	92.3077
21:25:44.500	195.83	0.0360031	349.858	92.3077
21:25:44.510	195.84	-0.00848226	349.858	92.3077
21:25:44.520	195.85	-0.0101854	349.858	92.3077
21:25:44.530	195.86	-0.0479266	349.858	92.3077
21:25:44.540	195.87	-0.011564	349.858	92.3077
21:25:44.550	195.88	0.0830976	349.858	92.3077
21:25:44.560	195.89	0.10473	349.858	92.3077
21:25:44.570	195.9	0.110949	349.858	92.3077
21:25:44.580	195.91	0.0841467	349.858	92.3077
21:25:44.590	195.92	0.0380384	349.858	92.3077
21:25:44.600	195.93	0.0413333	349.858	92.3077
21:25:44.610	195.94	0.0363605	349.858	92.3077
21:25:44.620	195.95	0.0343121	349.858	92.3077
21:25:44.630	195.96	0.0344121	349.858	92.3077
21:25:44.640	195.97	0.0451022	349.858	92.3077
21:25:44.650	195.98	0.0541227	349.858	92.3077
21:25:44.660	195.99	0.0258487	349.858	92.3077
21:25:44.670	196	-0.00668909	349.858	92.3077
21:25:44.680	196.01	-0.0292319	349.858	92.3077
21:25:44.690	196.02	-0.0650714	349.858	92.3077
21:25:44.700	196.03	-0.0965952	349.858	92.3077
21:25:44.710	196.04	-0.0892297	349.858	92.3077
21:25:44.720	196.05	-0.0495884	349.858	92.3077
21:25:44.730	196.06	-0.0332437	349.858	92.3077
21:25:44.740	196.07	-0.0247479	349.858	92.3077
21:25:44.750	196.08	-0.0153945	349.858	92.3077
21:25:44.760	196.09	0.000552134	349.858	92.3077
21:25:44.770	196.1	0.00212621	349.858	92.3077
21:25:44.780	196.11	0.00552653	349.858	92.3077
21:25:44.790	196.12	0.024141	349.858	92.3077
21:25:44.800	196.13	0.0611375	349.858	92.3077
21:25:44.810	196.14	0.0859187	349.858	92.3077
21:25:44.820	196.15	0.122786	349.858	92.3077
21:25:44.830	196.16	0.165653	349.858	92.3077
21:25:44.840	196.17	0.168661	349.858	92.3077
21:25:44.850	196.18	0.197643	349.858	92.3077
21:25:44.860	196.19	0.22949	349.858	92.3077
21:25:44.870	196.2	0.236163	349.858	92.3077
21:25:44.880	196.21	0.215766	349.858	92.3077
21:25:44.890	196.22	0.199571	349.858	92.3077
21:25:44.900	196.23	0.163567	349.858	92.3077
21:25:44.910	196.24	0.0969799	349.858	92.3077
21:25:44.920	196.25	0.0415551	349.859	92.3077
21:25:44.930	196.26	0.0126128	349.859	92.3077
21:25:44.940	196.27	-0.0165358	349.859	92.3077
21:25:44.950	196.28	-0.0266733	349.859	92.3077
21:25:44.960	196.29	-0.0238175	349.859	92.3077
21:25:44.970	196.3	-0.0310627	349.859	92.3077
21:25:44.980	196.31	-0.0233681	349.859	92.3077
21:25:44.990	196.32	-0.0324959	349.859	92.3077
21:25:45.000	196.33	-0.0742452	349.859	92.3077
21:25:45.010	196.34	-0.104568	349.859	92.3077
21:25:45.020	196.35	-0.115676	349.859	92.3077
21:25:45.030	196.36	-0.110782	349.859	92.3077
21:25:45.040	196.37	-0.105706	349.859	92.3077
21:25:45.050	196.38	-0.0919498	349.859	92.3077
21:25:45.060	196.39	-0.0777608	349.859	92.3077
21:25:45.070	196.4	-0.0772306	349.859	92.3077
21:25:45.080	196.41	-0.0612948	349.859	92.3077
21:25:45.090	196.42	-0.0356367	349.859	92.3077
21:25:45.100	196.43	-0.0121335	349.859	92.3077
21:25:45.110	196.44	-0.00924746	349.859	92.3077
21:25:45.120	196.45	-0.0152755	349.859	92.3077
21:25:45.130	196.46	-0.0378626	349.859	92.3077
21:25:45.140	196.47	-0.0559401	349.859	92.3077
21:25:45.150	196.48	-0.0647186	349.859	92.3077
21:25:45.160	196.49	-0.0760678	349.859	92.3077
21:25:45.170	196.5	-0.0791223	349.859	92.3077
21:25:45.180	196.51	-0.0655171	349.859	92.3077
21:25:45.190	196.52	-0.0560026	349.859	92.3077
21:25:45.200	196.53	-0.0573101	349.859	92.3077
21:25:45.210	196.54	-0.0538765	349.859	92.3077
21:25:45.220	196.55	-0.0570686	349.859	92.3077
21:25:45.230	196.56	-0.0642824	349.859	92.3077
21:25:45.240	196.57	-0.0754181	349.859	92.3077
21:25:45.250	196.58	-0.0777489	349.859	92.3077
21:25:45.260	196.59	-0.0647241	349.859	92.3077
21:25:45.270	196.6	-0.0502422	349.859	92.3077
21:25:45.280	196.61	-0.0523523	349.859	92.3077
21:25:45.290	196.62	-0.0448026	349.859	92.3077
21:25:45.300	196.63	-0.0467285	349.859	92.3077
21:25:45.310	196.64	-0.0663829	349.859	92.3077
21:25:45.320	196.65	-0.0750676	349.859	92.3077
21:25:45.330	196.66	-0.0874218	349.859	92.3077
21:25:45.340	196.67	-0.0958183	349.859	92.3077
21:25:45.350	196.68	-0.0966378	349.859	92.3077
21:25:45.360	196.69	-0.0873757	349.859	92.3077
21:25:45.370	196.7	-0.0728047	349.859	92.3077
21:25:45.380	196.71	-0.0579935	349.859	92.3077
21:25:45.390	196.72	-0.0503984	349.859	92.3077
21:25:45.400	196.73	-0.0571002	349.859	92.3077
21:25:45.410	196.74	-0.0761102	349.859	92.3077
21:25:45.420	196.75	-0.0771902	349.859	92.3077
21:25:45.430	196.76	-0.0425743	349.859	92.3077
21:25:45.440	196.77	0.000535218	349.859	92.3077
21:25:45.450	196.78	0.0500208	349.859	92.3077
21:25:45.460	196.79	0.0955565	349.859	92.3077
21:25:45.470	196.8	0.130585	349.859	92.3077
21:25:45.480	196.81	0.169586	349.859	92.3077
21:25:45.490	196.82	0.210253	349.859	92.3077
21:25:45.500	196.83	0.220458	349.859	92.3077
21:25:45.510	196.84	0.228442	349.859	92.3077
21:25:45.520	196.85	0.267669	349.859	214.286
21:25:45.530	196.86	0.260363	349.859	214.286
21:25:45.540	196.87	0.142194	349.859	214.286
21:25:45.550	196.88	0.0597206	349.859	214.286
21:25:45.560	196.89	0.0913249	349.859	214.286
21:25:45.570	196.9	0.0716275	349.859	214.286
21:25:45.580	196.91	-0.029363	349.859	214.286
21:25:45.590	196.92	-0.0438722	349.859	214.286
21:25:45.600	196.93	0.0230474	349.859	214.286
21:25:45.610	196.94	0.0109733	349.859	214.286
21:25:45.620	196.95	-0.0452016	349.859	214.286
21:25:45.630	196.96	-0.0482089	349.859	214.286
21:25:45.640	196.97	-0.0107268	349.859	214.286
21:25:45.650	196.98	-0.00150093	349.859	214.286
21:25:45.660	196.99	-0.0417646	349.859	214.286
21:25:45.670	197	-0.0603393	349.859	214.286
21:25:45.680	197.01	-0.0332357	349.859	214.286
21:25:45.690	197.02	-0.0191075	349.859	214.286
21:25:45.700	197.03	-0.0346583	349.859	214.286
21:25:45.710	197.04	-0.0208275	349.859	214.286
21:25:45.720	197.05	0.0252588	349.859	214.286
21:25:45.730	197.06	0.0731591	349.859	214.286
21:25:45.740	197.07	0.0981334	349.859	214.286
21:25:45.750	197.08	0.122801	349.859	214.286
21:25:45.760	197.09	0.161684	349.859	214.286
21:25:45.770	197.1	0.175339	349.859	214.286
21:25:45.780	197.11	0.174042	349.859	214.286
21:25:45.790	197.12	0.188757	349.859	214.286
21:25:45.800	197.13	0.196486	349.859	127.66
21:25:45.810	197.14	0.176357	349.859	127.66
21:25:45.820	197.15	0.131854	349.859	127.66
21:25:45.830	197.16	0.0635602	349.859	127.66
21:25:45.840	197.17	-0.00209603	349.859	127.66
21:25:45.850	197.18	-0.0384712	349.859	127.66
21:25:45.860	197.19	-0.0629485	349.859	127.66
21:25:45.870	197.2	-0.0771175	349.859	127.66
21:25:45.880	197.21	-0.0782981	349.859	127.66
21:25:45.890	197.22	-0.0627994	349.859	127.66
21:25:45.900	197.23	-0.0599373	349.859	127.66
21:25:45.910	197.24	-0.155977	349.859	127.66
21:25:45.920	197.25	-0.257959	349.859	127.66
21:25:45.930	197.26	-0.253657	349.859	127.66
21:25:45.940	197.27	-0.281321	349.859	127.66
21:25:45.950	197.28	-0.368582	349.859	127.66
21:25:45.960	197.29	-0.376734	349.859	127.66
21:25:45.970	197.3	-0.24915	349.859	127.66
21:25:45.980	197.31	-0.247769	349.859	127.66
21:25:45.990	197.32	-0.22303	349.859	127.66
21:25:46.000	197.33	0.0491276	349.859	127.66
21:25:46.010	197.34	0.0348144	349.859	127.66
21:25:46.020	197.35	-0.109077	349.859	127.66
21:25:46.030	197.36	-0.178012	349.859	127.66
21:25:46.040	197.37	-0.250208	349.859	127.66
21:25:46.050	197.38	-0.130535	349.859	127.66
21:25:46.060	197.39	-0.0542028	349.859	127.66
21:25:46.070	197.4	-0.0101395	349.859	127.66
21:25:46.080	197.41	-0.0194675	349.859	127.66
21:25:46.090	197.42	0.020457	349.859	127.66
21:25:46.100	197.43	0.023166	349.859	127.66
21:25:46.110	197.44	-0.0703946	349.859	127.66
21:25:46.120	197.45	-0.0235623	349.859	127.66
21:25:46.130	197.46	0.0126108	349.859	127.66
21:25:46.140	197.47	0.0626163	349.859	127.66
21:25:46.150	197.48	-0.0116627	349.859	127.66
21:25:46.160	197.49	0.0204648	349.859	127.66
21:25:46.170	197.5	0.0553813	349.859	127.66
21:25:46.180	197.51	0.0648287	349.859	127.66
21:25:46.190	197.52	0.079974	349.859	127.66
21:25:46.200	197.53	0.0540742	349.859	127.66
21:25:46.210	197.54	0.0713263	349.859	127.66
21:25:46.220	197.55	0.132693	349.859	127.66
21:25:46.230	197.56	0.19676	349.859	127.66
21:25:46.240	197.57	0.248923	349.859	127.66
21:25:46.250	197.58	0.298537	349.859	127.66
21:25:46.260	197.59	0.329005	349.859	127.66
21:25:46.270	197.6	0.334793	349.859	171.429
21:25:46.280	197.61	0.290705	349.859	171.429
21:25:46.290	197.62	0.287182	349.859	171.429
21:25:46.300	197.63	0.25448	349.859	171.429
21:25:46.310	197.64	0.193348	349.859	171.429
21:25:46.320	197.65	0.137434	349.859	171.429
21:25:46.330	197.66	0.110143	349.859	171.429
21:25:46.340	197.67	0.0850484	349.859	171.429
21:25:46.350	197.68	0.069481	349.859	171.429
21:25:46.360	197.69	0.0587362	349.859	171.429
21:25:46.370	197.7	0.0431324	349.859	171.429
21:25:46.380	197.71	0.038214	349.859	171.429
21:25:46.390	197.72	0.00845267	349.859	171.429
21:25:46.400	197.73	-0.0421829	349.859	171.429
21:25:46.410	197.74	-0.0688141	349.859	171.429
21:25:46.420	197.75	-0.0848349	349.859	171.429
21:25:46.430	197.76	-0.11771	349.859	171.429
21:25:46.440	197.77	-0.103734	349.859	171.429
21:25:46.450	197.78	-0.0476068	349.859	171.429
21:25:46.460	197.79	0.00506403	349.859	171.429
21:25:46.470	197.8	0.0353047	349.859	171.429
21:25:46.480	197.81	0.0273165	349.859	171.429
21:25:46.490	197.82	0.0200509	349.859	171.429
21:25:46.500	197.83	-0.00667554	349.859	171.429
21:25:46.510	197.84	-0.0224129	349.859	171.429
21:25:46.520	197.85	0.0133724	349.859	171.429
21:25:46.530	197.86	0.0446664	349.859	171.429
21:25:46.540	197.87	0.0689402	349.859	171.429
21:25:46.550	197.88	0.0886937	349.859	171.429
21:25:46.560	197.89	0.0997625	349.859	171.429
21:25:46.570	197.9	0.139892	349.859	171.429
21:25:46.580	197.91	0.190032	349.859	171.429
21:25:46.590	197.92	0.185564	349.859	171.429
21:25:46.600	197.93	0.196113	349.859	171.429
21:25:46.610	197.94	0.231286	349.859	171.429
21:25:46.620	197.95	0.286667	349.859	2000
21:25:46.630	197.96	0.0741238	349.859	2000
21:25:46.640	197.97	0.180915	349.859	2000
21:25:46.650	197.98	1.7611	349.859	1500
21:25:46.660	197.99	-0.0980549	349.859	1500
21:25:46.670	198	-0.827956	349.859	1500
21:25:46.680	198.01	0.264659	349.859	1500
21:25:46.690	198.02	0.310727	349.859	1200
21:25:46.700	198.03	-0.193281	349.859	1200
21:25:46.710	198.04	-0.153329	349.859	1200
21:25:46.720	198.05	-0.163797	349.859	1200
21:25:46.730	198.06	0.397348	349.859	1200
21:25:46.740	198.07	0.555233	349.859	2000
21:25:46.750	198.08	-0.37979	349.859	2000
21:25:46.760	198.09	-0.47689	349.859	2000
21:25:46.770	198.1	0.185976	349.859	461.538
21:25:46.780	198.11	0.0407953	349.859	461.538
21:25:46.790	198.12	-0.504765	349.859	461.538
21:25:46.800	198.13	-0.545056	349.859	461.538
21:25:46.810	198.14	-0.169431	349.859	461.538
21:25:46.820	198.15	-0.12602	349.859	461.538
21:25:46.830	198.16	-0.422276	349.859	461.538
21:25:46.840	198.17	-0.503918	349.859	461.538
21:25:46.850	198.18	-0.214361	349.859	461.538
21:25:46.860	198.19	-0.00775149	349.859	461.538
21:25:46.870	198.2	-0.185786	349.859	461.538
21:25:46.880	198.21	-0.224413	349.859	461.538
21:25:46.890	198.22	-0.00402353	349.859	461.538
21:25:46.900	198.23	0.158334	349.859	500
21:25:46.910	198.24	-0.0779068	349.859	500
21:25:46.920	198.25	-0.153878	349.859	500
21:25:46.930	198.26	0.119446	349.859	500
21:25:46.940	198.27	0.148764	349.859	500
21:25:46.950	198.28	0.204313	349.859	500
21:25:46.960	198.29	0.193658	349.859	500
21:25:46.970	198.3	0.209444	349.859	500
21:25:46.980	198.31	0.343969	349.859	500
21:25:46.990	198.32	0.329372	349.859	500
21:25:47.000	198.33	0.217664	349.859	500
21:25:47.010	198.34	0.256785	349.859	500
21:25:47.020	198.35	0.368152	349.859	92.3077
21:25:47.030	198.36	0.328457	349.859	92.3077
21:25:47.040	198.37	0.271921	349.859	92.3077
21:25:47.050	198.38	0.266362	349.859	92.3077
21:25:47.060	198.39	0.195936	349.859	92.3077
21:25:47.070	198.4	0.123185	349.859	92.3077
21:25:47.080	198.41	0.0784964	349.859	92.3077
21:25:47.090	198.42	0.0324839	349.859	92.3077
21:25:47.100	198.43	0.034622	349.859	92.3077
21:25:47.110	198.44	0.0208434	349.859	92.3077
21:25:47.120	198.45	-0.0229108	349.859	92.3077
21:25:47.130	198.46	-0.0430282	349.859	92.3077
21:25:47.140	198.47	-0.0388916	349.859	92.3077
21:25:47.150	198.48	-0.0726406	349.859	92.3077
21:25:47.160	198.49	-0.0958388	349.859	92.3077
21:25:47.170	198.5	-0.100294	349.859	92.3077
21:25:47.180	198.51	-0.0971937	349.859	92.3077
21:25:47.190	198.52	-0.087724	349.859	92.3077	27
21:25:47.200	198.53	-0.0963307	349.859	92.3077
21:25:47.210	198.54	-0.113009	349.859	92.3077
21:25:47.220	198.55	-0.111858	349.859	92.3077
21:25:47.230	198.56	-0.0944018	349.859	92.3077
21:25:47.240	198.57	-0.083117	349.859	92.3077
21:25:47.250	198.58	-0.0634497	349.859	92.3077
21:25:47.260	198.59	-0.0346829	349.859	92.3077
21:25:47.270	198.6	-0.00937899	349.859	92.3077
21:25:47.280	198.61	-0.00202768	349.859	92.3077
21:25:47.290	198.62	0.00331162	349.859	92.3077
21:25:47.300	198.63	-0.0310909	349.859	92.3077
21:25:47.310	198.64	-0.0511178	349.859	92.3077
21:25:47.320	198.65	-0.0682714	349.859	92.3077
21:25:47.330	198.66	-0.0674598	349.859	92.3077
21:25:47.340	198.67	-0.0426472	349.859	92.3077
21:25:47.350	198.68	-0.0313753	349.859	92.3077
21:25:47.360	198.69	-0.038639	349.859	92.3077
21:25:47.370	198.7	-0.0585596	349.859	92.3077
21:25:47.380	198.71	-0.0878493	349.859	92.3077
21:25:47.390	198.72	-0.113067	349.859	92.3077
21:25:47.400	198.73	-0.106954	349.859	92.3077
21:25:47.410	198.74	-0.102548	349.859	92.3077
21:25:47.420	198.75	-0.097179	349.859	92.3077
21:25:47.430	198.76	-0.0835311	349.859	92.3077
21:25:47.440	198.77	-0.0856717	349.859	92.3077
21:25:47.450	198.78	-0.0881389	349.859	92.3077
21:25:47.460	198.79	-0.0744163	349.859	92.3077
21:25:47.470	198.8	-0.0500061	349.859	92.3077
21:25:47.480	198.81	-0.0461504	349.859	92.3077
21:25:47.490	198.82	-0.0538736	349.859	92.3077
21:25:47.500	198.83	-0.0649634	349.859	92.3077
21:25:47.510	198.84	-0.0828468	349.859	92.3077
21:25:47.520	198.85	-0.10409	349.859	92.3077
21:25:47.530	198.86	-0.109239	349.859	92.3077
21:25:47.540	198.87	-0.0995394	349.859	92.3077
21:25:47.550	198.88	-0.0890549	349.859	92.3077
21:25:47.560	198.89	-0.0383299	349.859	92.3077
21:25:47.570	198.9	-0.0185157	349.859	92.3077
21:25:47.580	198.91	-0.0063201	349.859	92.3077
21:25:47.590	198.92	0.004941	349.859	92.3077
21:25:47.600	198.93	0.0390368	349.859	92.3077
21:25:47.610	198.94	0.0590539	349.859	92.3077
21:25:47.620	198.95	0.072552	349.859	92.3077
21:25:47.630	198.96	0.0971117	349.859	92.3077
21:25:47.640	198.97	0.143724	349.859	92.3077
21:25:47.650	198.98	0.189906	349.859	92.3077
21:25:47.660	198.99	0.230823	349.859	92.3077
21:25:47.670	199	0.245586	349.859	113.208
21:25:47.680	199.01	0.216046	349.859	113.208
21:25:47.690	199.02	0.192614	349.859	113.208
21:25:47.700	199.03	0.162896	349.859	113.208
21:25:47.710	199.04	0.126893	349.859	113.208
21:25:47.720	199.05	0.0881683	349.859	113.208
21:25:47.730	199.06	0.0832584	349.859	113.208
21:25:47.740	199.07	0.0816116	349.859	113.208
21:25:47.750	199.08	0.0862807	349.859	113.208
21:25:47.760	199.09	0.0736556	349.859	113.208
21:25:47.770	199.1	0.0600042	349.859	113.208
21:25:47.780	199.11	0.0841433	349.859	113.208
21:25:47.790	199.12	0.109759	349.859	113.208
21:25:47.800	199.13	0.0570341	349.859	113.208
21:25:47.810	199.14	0.000253519	349.859	113.208
21:25:47.820	199.15	0.00287888	349.859	113.208
21:25:47.830	199.16	0.00582204	349.859	113.208
21:25:47.840	199.17	0.00740307	349.859	113.208
21:25:47.850	199.18	0.0193261	349.859	113.208
21:25:47.860	199.19	0.0444314	349.859	113.208
21:25:47.870	199.2	0.0636826	349.859	113.208
21:25:47.880	199.21	0.0926569	349.859	113.208
21:25:47.890	199.22	0.0766856	349.859	113.208
21:25:47.900	199.23	0.0618843	349.859	113.208
21:25:47.910	199.24	0.0354829	349.859	113.208
21:25:47.920	199.25	0.0169673	349.859	113.208
21:25:47.930	199.26	-0.0272541	349.859	113.208
21:25:47.940	199.27	-0.021574	349.859	113.208
21:25:47.950	199.28	-0.0167706	349.859	113.208
21:25:47.960	199.29	-0.0250977	349.859	113.208
21:25:47.970	199.3	-0.0232883	349.859	113.208
21:25:47.980	199.31	-0.0277552	349.859	113.208
21:25:47.990	199.32	-0.0400655	349.859	113.208
21:25:48.000	199.33	-0.0570783	349.859	113.208
21:25:48.010	199.34	-0.0728244	349.859	113.208
21:25:48.020	199.35	-0.0557671	349.859	113.208
21:25:48.030	199.36	-0.0169196	349.859	113.208
21:25:48.040	199.37	0.0332071	349.859	113.208
21:25:48.050	199.38	0.0737016	349.859	113.208
21:25:48.060	199.39	0.0759967	349.859	113.208
21:25:48.070	199.4	0.0690298	349.859	113.208
21:25:48.080	199.41	0.0668137	349.859	113.208
21:25:48.090	199.42	0.067086	349.859	113.208
21:25:48.100	199.43	0.0400061	349.859	113.208
21:25:48.110	199.44	0.0162837	349.859	113.208
21:25:48.120	199.45	0.0222302	349.859	113.208
21:25:48.130	199.46	0.0362157	349.859	113.208
21:25:48.140	199.47	0.049089	349.859	113.208
21:25:48.150	199.48	0.0338871	349.859	113.208
21:25:48.160	199.49	0.235069	349.859	113.208
21:25:48.170	199.5	0.327644	349.859	113.208
21:25:48.180	199.51	0.335198	349.859	113.208
21:25:48.190	199.52	0.380183	349.859	113.208
21:25:48.200	199.53	0.390098	349.859	142.857
21:25:48.210	199.54	0.344093	349.859	142.857
21:25:48.220	199.55	0.281698	349.859	142.857
21:25:48.230	199.56	0.237876	349.859	142.857
21:25:48.240	199.57	0.224892	349.859	142.857
21:25:48.250	199.58	0.226917	349.859	142.857
21:25:48.260	199.59	0.225456	349.859	142.857
21:25:48.270	199.6	0.233492	349.859	142.857
21:25:48.280	199.61	0.23985	349.859	142.857
21:25:48.290	199.62	0.215603	349.859	142.857
21:25:48.300	199.63	0.198792	349.859	142.857
21:25:48.310	199.64	0.165155	349.859	142.857
21:25:48.320	199.65	0.134103	349.859	142.857
21:25:48.330	199.66	0.0825458	349.859	142.857
21:25:48.340	199.67	0.0291511	349.859	142.857
21:25:48.350	199.68	-0.0145688	349.859	142.857
21:25:48.360	199.69	-0.0199955	349.859	142.857
21:25:48.370	199.7	0.0211846	349.859	142.857
21:25:48.380	199.71	0.0353179	349.859	142.857
21:25:48.390	199.72	0.0201577	349.859	142.857
21:25:48.400	199.73	0.0039617	349.859	142.857
21:25:48.410	199.74	-0.049375	349.859	142.857
21:25:48.420	199.75	-0.111615	349.859	142.857
21:25:48.430	199.76	-0.178865	349.859	142.857
21:25:48.440	199.77	-0.223915	349.859	142.857
21:25:48.450	199.78	-0.252544	349.859	142.857
21:25:48.460	199.79	-0.220062	349.859	142.857
21:25:48.470	199.8	-0.173087	349.859	142.857
21:25:48.480	199.81	-0.110161	349.859	142.857
21:25:48.490	199.82	-0.0440344	349.859	142.857
21:25:48.500	199.83	0.0331817	349.859	142.857
21:25:48.510	199.84	0.072412	349.859	142.857
21:25:48.520	199.85	0.0966775	349.859	142.857
21:25:48.530	199.86	0.0887561	349.859	142.857
21:25:48.540	199.87	0.0538007	349.859	142.857
21:25:48.550	199.88	0.0078735	349.859	142.857
21:25:48.560	199.89	-0.0323601	349.859	142.857
21:25:48.570	199.9	-0.0592085	349.859	142.857
21:25:48.580	199.91	-0.0318395	349.859	142.857
21:25:48.590	199.92	0.0585338	349.859	142.857
21:25:48.600	199.93	0.120735	349.859	142.857
21:25:48.610	199.94	0.163622	349.859	142.857
21:25:48.620	199.95	0.199516	349.859	176.471
21:25:48.630	199.96	0.18778	349.859	176.471
21:25:48.640	199.97	0.111135	349.859	176.471
21:25:48.650	199.98	0.0590775	349.859	176.471
21:25:48.660	199.99	0.0281355	349.859	176.471
21:25:48.670	200	0.0381613	349.859	176.471
21:25:48.680	200.01	0.0681757	349.859	176.471
21:25:48.690	200.02	0.0528551	349.859	176.471
21:25:48.700	200.03	0.0261701	349.859	176.471
21:25:48.710	200.04	-0.0241593	349.859	176.471
21:25:48.720	200.05	-0.0980002	349.859	176.471
21:25:48.730	200.06	-0.135239	349.859	176.471
21:25:48.740	200.07	-0.159666	349.859	176.471
21:25:48.750	200.08	-0.170362	349.859	176.471
21:25:48.760	200.09	-0.206753	349.859	176.471
21:25:48.770	200.1	-0.25064	349.859	176.471
21:25:48.780	200.11	-0.28476	349.859	176.471
21:25:48.790	200.12	-0.285092	349.859	176.471
21:25:48.800	200.13	-0.230228	349.859	176.471
21:25:48.810	200.14	-0.182808	349.859	176.471
21:25:48.820	200.15	-0.155703	349.859	176.471
21:25:48.830	200.16	-0.125421	349.859	176.471
21:25:48.840	200.17	-0.113223	349.859	176.471
21:25:48.850	200.18	-0.138994	349.859	176.471
21:25:48.860	200.19	-0.156534	349.859	176.471
21:25:48.870	200.2	-0.154313	349.859	176.471
21:25:48.880	200.21	-0.125097	349.859	176.471
21:25:48.890	200.22	-0.070391	349.859	176.471
21:25:48.900	200.23	0.000963389	349.859	176.471
21:25:48.910	200.24	0.0659791	349.859	176.471
21:25:48.920	200.25	0.0969381	349.859	176.471
21:25:48.930	200.26	0.12011	349.859	176.471
21:25:48.940	200.27	0.161506	349.859	176.471
21:25:48.950	200.28	0.209887	349.859	176.471
21:25:48.960	200.29	0.231397	349.859	193.548
21:25:48.970	200.3	0.20495	349.859	193.548
21:25:48.980	200.31	0.18102	349.859	193.548
21:25:48.990	200.32	0.165217	349.859	193.548
21:25:49.000	200.33	0.137509	349.859	193.548
21:25:49.010	200.34	0.0923237	349.859	193.548
21:25:49.020	200.35	0.0555697	349.859	193.548
21:25:49.030	200.36	0.0466548	349.859	193.548
21:25:49.040	200.37	-0.00824967	349.859	193.548
21:25:49.050	200.38	-0.0861387	349.859	193.548
21:25:49.060	200.39	-0.135913	349.859	193.548
21:25:49.070	200.4	-0.14121	349.859	193.548
21:25:49.080	200.41	-0.152757	349.859	193.548
21:25:49.090	200.42	-0.161611	349.859	193.548
21:25:49.100	200.43	-0.0818709	349.859	193.548
21:25:49.110	200.44	-0.0209287	349.859	193.548
21:25:49.120	200.45	0.0117817	349.859	193.548
21:25:49.130	200.46	0.0637269	349.859	193.548
